BJD,RV,ERV
2451898.70648,53.08,1.83
2451899.72426,47.87,1.92
2451900.70359,26.18,1.64
2452063.09867,218.21,1.79
2452095.02441,-215.0,1.93
2452098.05057,-252.16,2.16
2452099.0948,-248.91,1.94
2452100.06624,-260.55,1.98
2452101.99145,-241.55,1.86
2452128.91479,138.85,2.21
2452133.01847,73.0,2.07
2452133.88182,84.5,2.19
2452160.89624,-245.55,2.11
2452161.86235,-254.83,1.94
2452162.88042,-222.2,2.01
2452188.90903,133.81,1.94
2452189.80815,130.1,2.29
2452236.69389,201.25,2.16
2452238.69635,224.82,1.83
2452242.71316,245.71,2.35
2452446.07064,89.57,2.16
2452486.91329,206.02,2.27
2452486.9202,205.5,2.04
2452487.12034,193.07,2.05
2452487.12722,196.88,1.76
2452487.91418,192.91,2.15
2452487.92251,193.06,2.21
2452488.12391,199.74,2.02
2452488.13059,197.17,1.84
2452488.93358,175.75,1.86
2452488.94037,179.09,1.75
2452488.94771,175.44,1.89
2452488.95452,178.91,1.82
2452514.86655,-102.45,2.05
2452515.87295,-130.23,2.03
2452535.77402,56.05,2.23
2452536.02384,61.94,2.01
2452536.80403,93.87,2.01
2452537.01292,93.13,1.94
2452537.81194,101.01,1.87
2452538.01383,112.59,1.86
2452538.80067,139.82,1.92
2452539.92124,152.57,1.7
2452572.70914,-28.71,2.18
2452572.71638,-31.18,2.33
2452572.91639,-35.0,2.48
2452572.92366,-30.79,2.68
2452573.73951,-53.19,2.17
2452573.74641,-46.83,2.09
2452573.87516,-48.77,2.02
2452573.88203,-48.81,2.03
2452574.76047,-86.03,2.28
2452574.76771,-83.13,2.27
2452574.93626,-86.86,2.45
2452574.94419,-83.81,2.45
2452600.74785,150.17,1.77
2452600.75477,149.33,1.86
2452601.74723,154.17,2.04
2452601.75409,158.48,2.01
2452602.71664,177.04,1.98
2452602.72353,183.2,2.12
2452651.71796,-109.38,3.09
2452807.02778,177.12,2.02
2452829.00786,-229.64,1.9
2452832.07993,-159.59,2.1
2452833.96325,-111.81,2.05
2452835.08493,-77.77,1.9
2452848.99946,165.77,2.45
2452850.0009,148.37,2.14
2452851.05668,140.68,2.12
2452854.00713,109.97,1.99
2452856.01579,129.79,2.0
2452897.82598,-25.86,1.86
2452898.81468,2.05,1.99
2452924.79475,233.92,2.16
2452987.71613,217.48,3.05
2452988.72395,215.21,2.1
2453154.117,68.75,1.84
2453181.0054,-38.68,1.86
2453181.11618,-44.2,1.76
2453182.06964,-83.08,1.79
2453191.03662,-243.62,1.94
2453195.97023,-163.07,1.9
2453196.99712,-147.97,2.1
2453301.80803,-8.13,2.13
2453301.81688,-14.43,2.14
2453301.82299,-7.93,2.69
2453301.87141,-13.18,1.5
2453302.72252,-61.77,1.27
2453302.72887,-59.49,1.51
2453302.73557,-57.82,1.43
2453303.77914,-107.1,1.77
2453303.78516,-110.84,1.45
2453303.79146,-109.33,1.56
2453338.7436,96.11,1.79
2453367.71753,-202.26,1.96
2453368.71947,-214.72,2.12
2453369.702,-217.92,1.73
2453369.70836,-218.0,1.7
2453547.08501,-119.65,1.59
2453547.09125,-121.65,1.69
2453550.10132,-167.55,1.61
2453551.10883,-189.04,1.5
2453552.09458,-188.44,1.54
2453571.00432,5.19,1.59
2453603.07412,83.62,1.72
2453604.01707,30.14,1.54
2453604.9844,-10.29,1.82
2453724.71853,67.88,1.75
2454083.77192,265.97,2.05
2454337.09682,-26.45,1.75
2454343.91291,-133.86,1.85
2454345.11351,-114.26,1.75
2454396.78303,1.15,1.72
2454397.84797,-30.16,1.4
2454634.10109,159.28,1.63
2454636.08653,110.46,1.44
2454639.07368,39.44,1.58
2454667.0586,-159.58,1.61
2454672.9875,-53.31,1.57
2454672.99476,-56.03,1.59
2454675.94253,50.32,2.09
2454675.95006,52.86,1.93
2454675.95762,50.14,2.08
2454686.99825,293.23,2.19
2454687.00553,292.25,1.94
2454702.06923,-15.17,1.87
2454702.0769,-14.63,1.94
2454703.05664,-25.04,1.85
2454703.06417,-24.04,1.93
2454703.07155,-22.43,1.88
2454703.07903,-26.95,1.73
2454704.0249,-43.75,1.77
2454704.0323,-45.13,1.61
2454779.82909,-151.47,1.94
2454805.78762,303.65,2.31
2454805.79431,305.19,2.38
2454808.84424,279.41,1.64
2454808.85065,280.1,1.74
2454819.798,78.75,2.1
2454819.80534,79.77,1.91
2454822.78567,3.37,1.86
2454822.79289,5.02,1.93
2455015.02839,2.75,1.54
2455015.03464,0.0,1.71
2455054.03189,250.52,1.55
2455135.88632,19.26,1.66
2455135.8927,23.94,1.67
2455143.8644,-149.14,2.08
2455143.87176,-153.29,1.92
2455143.87874,-153.67,2.03
2455143.8873,-149.54,2.02
2455166.82565,233.76,2.15
2455166.83304,233.75,2.25
2455166.84049,229.17,2.05
2455166.84787,228.52,1.99
2455168.78885,252.44,1.91
2455168.79671,249.55,2.09
2455168.80409,252.31,2.06
2455169.8052,253.08,2.24
2455169.81258,252.04,2.05
2455188.73393,42.82,1.86
2455188.74027,40.49,1.93
2455198.74008,-35.45,1.85
2455198.74635,-36.62,1.8
2455200.75463,-81.9,1.96
2455200.7623,-80.94,1.74
2455200.7695,-82.71,2.16
2455201.75393,-102.94,1.65
2455201.7614,-96.92,1.7
2455201.76885,-98.07,1.64
2455202.72806,-126.95,1.42
2455202.73763,-124.84,1.36
2455202.74691,-124.36,1.4
2455339.10906,-127.9,1.55
2455340.0974,-104.18,1.88
2455340.10498,-101.55,1.69
2455341.11439,-46.46,1.87
2455342.11696,-5.59,1.82
2455370.10212,101.8,1.73
2455370.10962,98.64,1.56
2455371.11379,103.31,1.83
2455372.07279,117.1,1.63
2455372.08014,118.45,1.53
2455408.09146,155.4,1.58
2455408.09903,154.59,1.73
2455408.10655,155.24,1.56
2455409.06282,179.74,1.54
2455409.07019,180.16,1.67
2455409.07766,178.39,1.92
2455410.07257,192.25,1.64
2455410.07994,196.05,1.77
2455410.08735,192.15,1.63
2455411.09512,216.1,1.66
2455412.01786,221.44,1.52
2455426.05637,109.92,1.51
2455427.02813,89.6,1.68
2455436.09899,106.64,1.85
2455440.02741,31.72,1.99
2455462.83147,-29.35,1.26
2455462.83898,-30.78,1.45
2455462.84641,-25.47,1.54
2455464.01425,7.3,1.53
2455464.02167,7.16,1.72
2455464.02913,9.76,1.69
2455465.03857,54.28,1.74
2455516.861,-269.84,1.75
2455516.86857,-272.25,1.88
2455516.87588,-271.45,1.82
2455522.85896,-54.24,1.61
2455548.7625,101.5,1.75
2455548.77001,102.26,1.77
2455548.77745,101.35,1.75
2455549.77429,116.26,1.76
2455549.78134,114.85,1.75
2455549.78896,115.58,2.19
2455579.708,-222.08,2.0
2455579.71527,-220.99,1.96
2455579.7233,-218.68,1.9
2455720.08348,223.09,1.55
2455720.09086,222.63,1.59
2455721.0953,212.61,1.81
2455750.07883,-114.79,1.89
2455750.0881,-115.68,2.01
2455751.06139,-151.19,2.62
2455751.07153,-149.18,2.8
2455807.06645,-14.91,1.68
2455825.00007,-117.17,1.77
2455825.0074,-117.97,1.78
2455825.94937,-89.81,2.03
2455825.95686,-91.61,2.08
2455839.92794,185.15,1.77
2455839.93534,183.45,1.69
2455839.94279,186.79,1.65
2455840.92465,197.47,1.9
2455840.93216,193.51,1.94
2455840.93966,197.44,1.74
2455850.95678,160.7,1.91
2455874.8624,-231.65,1.65
2455874.86958,-233.85,1.8
2455874.87712,-229.16,1.94
2455875.88464,-255.43,1.78
2455910.73845,155.59,1.7
2455910.74583,155.66,1.59
2455910.7533,155.67,1.57
2455911.72007,160.5,1.64
2455911.72726,159.77,1.65
2455911.73486,160.02,1.68
2455912.72435,185.27,1.67
2455912.7317,185.91,1.8
2455912.73912,184.77,1.55
2456117.11469,-234.78,1.91
2456117.12233,-231.84,1.82
2456142.0197,147.72,1.63
2456142.02712,150.01,1.6
2456142.0346,149.83,1.59
2456168.89225,94.76,2.17
2456169.85255,73.75,1.89
2456169.85991,73.51,1.84
2456169.8671,73.83,1.88
2456290.72775,101.23,1.62
2456290.73514,97.55,1.7
2456434.09995,-72.91,1.63
2456434.10741,-74.25,1.54
2456434.11484,-78.21,1.6
2456525.11954,264.48,2.16
2456548.81752,-209.68,1.6
2456548.82504,-211.8,1.7
2456548.83249,-209.15,1.5
2456549.8699,-199.2,1.49
2456549.87733,-193.4,1.52
2456550.81909,-188.86,1.64
2456550.82631,-190.59,1.67
2456551.8877,-165.22,1.91
2456551.8948,-164.87,1.77
2456551.90253,-163.38,1.86
2456552.95326,-156.54,1.88
2456552.96082,-159.36,1.41
2456552.96808,-158.53,1.77
2456638.7048,194.93,1.52
2456675.70442,-121.84,1.73
2456675.71199,-119.36,1.88
2456675.71933,-117.93,1.93
2449913.97168,72.97,12.66
2450003.69824,63.45,20.22
2450263.93945,-233.46,11.54
2450300.84473,212.88,11.63
2450326.88281,-179.18,9.3
2450421.62793,284.43,24.5
2450441.63965,-243.93,24.85
2450614.97461,-113.4,14.78
2450614.98633,-67.95,17.51
2450655.90625,169.04,11.3
2450681.89551,-209.88,9.29
2450767.70703,25.57,18.99
