BJD,RV,ERV
2456514.13443,1.89,1.42
2456519.09512,0.42,1.42
2456520.13213,2.5,1.27
2456522.13544,-2.28,1.18
2456523.13694,-2.74,1.27
2456524.13757,1.93,1.31
2456525.12613,3.61,1.29
2456526.14793,0.22,1.32
2456530.05704,2.76,1.37
2456531.118,0.17,1.27
2456532.09762,-2.93,1.44
2456533.09577,-0.95,1.5
2456534.05182,4.29,1.33
2456548.09325,0.31,1.2
2456548.88662,0.87,1.24
2456548.88767,4.13,1.16
2456548.88863,2.83,1.2
2456548.88955,-4.95,1.29
2456549.83602,-3.48,1.16
2456549.83694,-0.16,1.19
2456549.83785,-0.88,1.31
2456549.8388,-3.97,1.11
2456550.86502,-4.18,1.17
2456550.86608,-3.37,1.31
2456550.86711,-1.22,1.16
2456550.86818,-3.53,1.29
2456551.90768,-0.12,1.21
2456551.90894,-1.74,1.14
2456551.9101,-2.5,1.1
2456551.91125,-3.22,1.16
2456553.00204,0.87,1.26
2456553.00321,1.81,1.3
2456553.00438,0.32,1.16
2456553.00557,2.51,1.22
2456584.90016,-1.91,1.2
2456638.76493,-0.63,1.22
2456638.76573,-1.54,1.3
2456638.76656,1.35,1.25
2456676.71848,-3.73,1.12
2456676.71951,-2.12,1.29
2456676.72052,-2.76,1.21
2456676.72154,-3.41,1.2
