BJD,RV,ERV
2455200.84174,-9.58,1.16
2455200.84272,-7.71,1.22
2455200.84374,-9.17,1.07
2455200.84469,-7.6,1.14
2455202.8449,-6.01,0.96
2455202.84572,-7.22,1.01
2455370.99579,-7.43,1.06
2455370.99678,-8.13,1.11
2455370.99777,-9.64,1.03
2455370.99895,-6.65,1.01
2455374.09155,-8.18,1.06
2455396.08721,-11.83,1.17
2455396.08789,-13.46,1.25
2455396.0886,-13.45,1.41
2455402.13411,-12.8,1.21
2455404.93795,-14.67,1.19
2455407.1367,-8.89,0.97
2455463.03615,-8.48,1.08
2455463.03688,-6.69,1.13
2455463.03763,-7.58,1.08
2455463.03838,-7.11,1.16
2455463.03913,-8.51,1.18
2455463.86469,-9.92,1.16
2455463.86542,-7.07,1.12
2455463.8661,-7.87,0.96
2455463.86692,-7.4,1.0
2455463.86762,-8.19,1.11
2455463.86831,-8.47,0.95
2455464.96083,-6.37,1.13
2455490.87169,-9.09,1.33
2455515.97279,-5.89,1.11
2455515.97366,-7.98,1.11
2455515.97448,-5.52,1.1
2455515.97535,-6.28,1.26
2455515.97623,-6.11,1.07
2455516.79425,-0.89,1.22
2455516.79509,-1.88,1.22
2455516.79583,-4.97,1.34
2455516.79656,-4.53,1.08
2455516.79732,-2.23,1.19
2455517.9254,0.91,1.11
2455517.92615,0.76,1.03
2455517.92689,1.23,1.0
2455517.92764,2.07,1.0
2455517.92838,1.7,1.09
2455542.67917,-3.92,1.21
2455544.67785,-0.74,1.01
2455549.70399,-3.38,0.98
2455549.70504,-2.08,1.19
2455549.70604,-1.17,1.09
2455549.70699,-4.22,1.14
2455549.70796,-3.05,1.1
2455578.74075,-1.03,1.19
2455578.74173,-3.12,1.21
2455578.74276,-1.44,1.22
2455578.74395,-3.61,1.19
2455578.74516,-1.57,1.17
2455579.76039,-2.69,1.18
2455579.7613,-2.18,1.06
2455579.76215,-1.29,1.18
2455579.76301,-2.99,1.04
2455579.7639,-3.28,1.09
2455721.10999,-0.65,1.2
2455732.04909,-4.97,1.11
2455750.12362,2.96,1.09
2455750.12457,2.52,1.08
2455750.12561,2.41,1.02
2455750.12686,3.51,1.07
2455750.97932,2.12,1.09
2455750.98131,-1.41,1.0
2455750.98301,0.42,1.18
2455752.12966,4.96,1.13
2455753.11735,4.64,1.23
2455770.09516,-3.91,1.19
2455825.85484,-9.18,1.33
2455825.85558,-6.0,1.09
2455825.8563,-7.75,1.11
2455825.85704,-7.06,1.22
2455825.85779,-5.09,1.15
2455840.02733,6.08,1.41
2455840.02827,0.44,1.44
2455840.02914,1.79,1.36
2455840.03001,1.31,1.38
2455840.03091,2.48,1.48
2455840.86591,3.84,1.42
2455840.86674,3.03,1.31
2455840.86755,0.35,1.17
2455840.86833,3.73,1.32
2455840.86913,2.7,1.26
2455874.98752,-7.04,1.23
2455874.98832,-6.5,1.23
2455874.98914,-5.33,1.13
2455874.98999,-3.85,1.2
2455874.9908,-6.99,1.16
2455875.81872,-1.26,1.21
2455875.81954,-3.31,1.18
2455875.82036,-1.78,1.14
2455875.82118,-1.15,1.19
2455875.82197,-1.23,1.06
2455876.84994,-0.99,1.19
2455876.85144,-4.24,1.28
2455876.85259,-2.89,1.19
2455910.78168,6.64,1.04
2455910.78241,5.08,1.1
2455910.78315,4.77,1.22
2455910.78391,6.22,1.15
2455910.78463,5.35,1.11
2455911.8083,-1.24,1.1
2455911.80903,-1.05,1.04
2455911.80975,-1.46,1.07
2455911.81048,-2.08,1.03
2455911.81118,0.52,1.04
2455912.85138,-1.33,1.08
2455912.85213,-0.16,1.15
2455912.85291,0.39,1.17
2455912.85369,-0.7,1.11
2455912.85448,0.49,1.05
2456114.10249,-1.98,1.15
2456117.97719,3.59,1.09
2456117.97817,4.52,1.11
2456117.97912,4.1,1.09
2456117.98004,3.94,1.13
2456117.98095,4.42,1.17
2456164.09242,-0.91,1.34
2456169.99826,1.81,1.29
2456169.99968,0.23,1.38
2456170.00118,3.26,1.42
2456194.99044,-2.23,1.23
2456434.0819,-5.92,1.29
2456434.08272,-6.78,1.27
2456434.08351,-2.84,1.24
2456434.08433,-7.46,1.38
2456434.0851,-3.43,1.31
2456469.13284,-0.5,1.18
2456474.11596,-1.26,1.2
2456490.13743,-0.56,1.04
2456513.12728,2.72,1.03
2456514.10101,3.05,1.04
2456519.05659,-1.11,1.26
2456522.09966,-3.59,1.2
2456529.83341,-5.63,1.31
2456533.05787,-3.77,1.32
2456548.06066,3.99,1.32
2456588.93996,-2.55,1.38
2456613.79853,-4.83,1.19
2456637.71608,5.34,1.13
2456674.69276,-0.37,1.39
2456676.75273,-4.34,1.05
2456676.75347,-4.7,1.1
2456676.7542,-5.37,1.27
2456676.75495,-4.87,1.18
2456676.75569,-4.98,1.18
2449914.9834,13.48,3.55
2449941.85547,3.05,1.86
2449941.87793,4.21,1.69
2449983.70312,14.06,2.09
2449983.72559,12.0,2.18
2450011.72852,7.32,2.09
2450011.75,0.39,2.13
2450048.7023,16.33,2.55
2450048.72538,3.51,3.95
2450089.6084,4.65,1.73
2450299.92578,5.12,1.41
2450326.82031,4.3,1.4
2450421.69727,-1.95,1.62
2450437.63184,-3.82,1.42
2450613.9541,0.32,1.52
2450613.96875,2.69,1.62
2450640.93457,1.39,1.48
2450640.95019,1.09,1.28
2450645.97656,2.6,2.04
2450655.94824,2.4,1.61
2450655.95508,3.86,1.64
2450657.00684,0.0,1.46
2450681.94727,-11.2,1.34
2450767.64453,2.65,1.81
2450793.66016,-2.9,1.56
2450794.70898,-5.86,2.94
2450979.95117,3.61,2.63
2450979.96582,3.22,2.9
2451014.96191,-0.58,2.72
2451044.95898,1.6,2.33
2451130.64844,-5.93,2.73
2451146.59277,3.25,3.1
2451364.89648,4.74,2.41
2451416.98828,-2.93,2.53
2451427.86914,-17.93,3.06
2451482.69336,2.07,2.9
2451842.68945,-4.58,2.7
2452128.84174,0.25,3.94
2452188.74805,8.02,2.87
2452189.73731,8.89,2.58
2452189.76758,-1.12,2.41
