BJD,RV,ERV
2454661.55371,-9220.01,1.2
2454662.54941,-9208.73,1.3
2454663.54487,-9194.38,1.1
2454664.55304,-9194.5,1.2
2454665.56938,-9202.07,1.0
2454672.53172,-9213.59,1.8
2454674.52412,-9198.58,1.3
2454677.50511,-9216.96,1.1
2454678.55679,-9206.46,1.1
2454679.50403,-9194.34,1.5
2454681.51414,-9204.61,1.4
2454682.50334,-9215.37,1.3
2454701.48507,-9193.9,1.2
2454703.51304,-9210.09,1.2
2454708.47905,-9212.61,1.2
2454721.47303,-9223.61,1.2
2454722.47237,-9205.43,1.1
2451409.76222,0.22,2.03
2451586.14605,-6.05,2.62
2451704.91213,1.18,1.7
2452003.95507,-1.42,2.93
2452100.86678,-15.34,1.78
2452161.73096,-0.63,2.16
2452162.73165,7.67,2.0
2452335.15024,4.08,2.08
2452487.79326,-7.29,2.01
2452712.05433,-11.99,1.89
2452828.87708,2.85,1.7
2453077.15398,1.74,3.11
2453239.82508,-5.81,2.13
2453426.14551,-6.43,2.06
2453748.16323,-10.33,1.71
2453754.14596,-14.89,1.67
2453960.83771,10.14,1.48
2453961.77279,1.61,1.39
2453962.77418,-9.65,1.61
2453963.81985,-11.83,1.73
2453982.78069,12.42,1.79
2454130.12816,-11.32,2.35
2454130.16312,-13.08,2.06
2454131.1622,-4.29,2.42
2454139.16155,3.05,1.66
2454246.81562,-5.34,1.59
2454246.82197,-3.55,1.44
2454247.92767,-8.12,1.72
2454248.82507,-5.07,1.78
2454248.83138,-8.72,1.84
2454249.89977,13.02,1.83
2454249.90611,9.81,1.54
2454250.81292,19.16,1.88
2454251.81618,11.34,1.71
2454251.82249,8.43,1.77
2454255.79429,7.27,1.47
2454255.80058,6.4,1.48
2454277.76996,17.81,1.61
2454278.78138,11.48,1.58
2454279.78247,-14.75,1.83
2454285.78969,-14.41,1.98
2454294.84381,-1.69,1.81
2454300.81457,-1.59,1.73
2454300.82192,-5.12,1.75
2454304.79517,14.27,1.81
2454304.80149,15.1,1.53
2454305.80204,-1.63,1.65
2454305.80829,2.31,1.5
2454306.83201,-9.85,2.22
2454307.83619,-10.89,1.71
2454307.84249,-11.96,1.87
2454308.81713,-2.09,1.47
2454308.82337,-2.06,1.75
2454309.80274,12.19,1.55
2454309.80899,9.9,1.62
2454310.79913,6.91,1.52
2454310.80547,5.4,1.57
2454311.7916,-10.89,1.49
2454311.79782,-8.67,1.73
2454312.78987,-13.18,1.43
2454312.79611,-7.74,1.48
2454313.79854,5.14,1.54
2454313.80481,3.12,1.79
2454314.81799,11.46,1.91
2454314.82584,10.77,1.94
2454335.74804,3.54,1.52
2454335.75431,2.52,1.5
2454336.78425,11.52,1.63
2454343.74597,-4.77,1.29
2454343.75219,-1.01,1.55
2454345.74397,-7.23,1.69
2454461.17458,0.83,2.08
2454545.08885,5.22,1.51
2454545.09513,2.12,1.6
2454545.10145,3.4,1.6
2454546.07169,17.32,1.45
2454546.078,16.35,1.42
2454546.08549,15.36,1.51
2454547.07073,9.45,1.55
2454547.07729,8.22,1.57
2454547.08359,9.03,1.65
2454547.99454,-2.12,1.52
2454600.98896,12.97,1.64
2454601.90368,-9.69,1.28
2454633.8572,-11.07,1.75
2454633.8635,-10.31,1.64
2454634.85769,-13.33,1.74
2454634.86402,-14.88,1.52
2454635.87605,-6.48,1.43
2454635.8823,-4.85,1.47
2454636.8869,10.65,1.83
2454637.88185,14.7,1.76
2454637.88817,16.0,2.0
2454638.94031,-1.88,1.72
2454638.94666,0.05,1.5
2454639.91049,-9.97,1.74
2454639.91668,-10.32,1.7
2454640.92943,-5.81,1.74
2454641.89926,6.29,1.8
2454641.90567,5.31,1.56
2454643.88187,-0.9,2.0
2454643.8881,0.13,2.48
2454666.83432,-13.58,1.83
2454666.8417,-9.78,1.86
2454666.84919,-9.99,1.66
2454667.83076,-8.18,1.68
2454667.83817,-11.13,1.73
2454667.8458,-8.33,1.67
2454667.85331,-10.22,1.65
2454671.85034,-13.06,1.56
2454671.85816,-12.5,1.66
2454672.82714,-6.36,1.45
2454672.83462,-4.8,1.36
2454672.84196,-7.8,1.49
2454673.84249,1.81,1.74
2454673.85014,4.36,1.69
2454673.85765,2.93,1.53
2454686.82017,1.14,2.0
2454686.82802,-0.46,2.03
2454686.83551,0.33,2.13
2454688.77463,-13.98,1.7
2454688.78184,-14.33,1.8
2454689.77549,-1.19,1.87
2454689.7819,1.58,1.74
2454701.78117,11.77,1.88
2454701.78863,14.78,2.15
2454701.79606,9.26,2.23
2454701.80345,12.67,1.98
2454702.80147,5.29,1.9
2454702.80887,6.76,1.94
2454702.8164,8.71,1.62
2454702.82369,3.63,2.29
2454703.79816,-9.15,2.75
2454703.80609,-6.05,3.2
2454703.81361,-1.3,3.02
2454703.8215,-5.95,3.39
2454704.7911,-13.22,2.25
2454704.79882,-9.36,2.4
2454704.80654,-15.4,2.01
2454704.81362,-9.24,2.31
2454717.7255,13.37,2.07
2454717.73184,8.66,1.85
2454718.73471,-0.74,2.05
2454718.74098,2.43,2.05
2454719.73538,-6.17,1.95
2454719.74166,-6.3,1.87
2454722.73743,5.6,1.9
2454722.74388,2.57,2.01
2454723.73523,8.1,2.13
2454723.74244,5.64,2.01
2454724.73743,-9.26,2.1
2454724.7437,-9.4,2.09
2454724.75009,-7.83,1.84
2454903.15067,-15.31,1.86
2454928.07995,1.91,2.17
2454964.02593,6.97,1.59
2454964.03223,7.25,1.53
2454983.93214,-9.2,1.63
2454983.93858,-8.23,1.61
2454984.85151,3.66,1.78
2454984.85792,5.06,1.87
2455015.84045,-11.19,1.57
2455015.84677,-10.66,1.56
2455021.91105,-13.26,2.03
2455021.91861,-12.84,2.65
2455021.92626,-16.06,2.15
2455022.90707,1.35,1.98
2455022.91401,0.91,1.83
2455022.9217,-1.67,2.7
2455024.94655,7.23,1.92
2455024.95383,8.08,2.07
2455049.84887,4.07,1.67
2455049.85631,2.38,1.78
2455049.86379,1.3,1.59
2455049.87118,0.65,1.62
2455053.78988,-12.63,1.35
2455053.79618,-16.75,1.47
2455053.80249,-13.09,1.37
2455053.8088,-13.31,1.62
2455201.15363,12.58,2.01
2455201.16086,15.17,2.15
2455202.15369,8.98,2.14
2455202.16097,12.17,1.78
2455203.14421,-7.86,1.82
2455203.15164,-8.01,1.64
2455256.13317,3.67,1.77
2455256.13957,3.47,1.6
2455257.03036,-4.45,1.82
2455257.03665,-7.33,1.86
2455258.15584,-0.95,2.25
2455260.13379,14.2,1.89
2455312.93859,7.7,1.7
2455312.94484,7.52,1.7
2455313.84681,7.36,1.53
2455313.85295,9.13,1.61
2455320.98214,-2.94,1.69
2455320.98848,-2.95,1.8
2455338.77182,-3.47,1.53
2455338.77927,-3.5,1.59
2455338.78671,-3.78,1.61
2455338.79418,-4.43,1.68
2455338.80162,-1.17,1.75
2455338.80906,-2.36,1.6
2455338.81653,-3.15,1.59
2455338.824,-3.37,1.52
2455338.83135,-2.55,1.67
2455338.83913,-3.77,1.56
2455338.84645,-4.37,1.67
2455338.85389,1.44,1.63
2455338.86148,-1.89,1.67
2455338.86884,-0.54,1.43
2455338.88051,-1.97,1.51
2455338.888,-1.76,1.6
2455338.89549,-3.0,1.47
2455338.90289,-1.36,1.41
2455338.91039,0.08,1.54
2455338.91778,1.19,1.59
2455338.92524,-1.47,1.51
2455338.93277,0.29,1.43
2455338.94019,0.96,1.64
2455338.94759,-1.49,1.4
2455338.9551,2.54,1.55
2455338.96256,-1.63,1.47
2455338.97015,1.83,1.69
2455338.97758,1.73,1.55
2455338.98509,-0.15,1.47
2455338.99244,-0.87,1.6
2455338.99995,0.27,1.63
2455339.00734,1.57,1.53
2455339.01492,0.05,1.59
2455339.0223,-0.64,1.39
2455339.02973,3.07,1.62
2455339.03716,0.66,1.66
2455339.04461,1.35,1.69
2455339.05205,-4.46,1.64
2455339.05951,0.72,1.54
2455339.06698,2.65,1.84
2455339.07451,-1.56,1.87
2455339.0819,0.92,1.85
2455339.08942,-2.39,1.82
2455340.04674,4.77,2.1
2455340.05431,8.08,2.44
2455340.06183,14.48,2.16
2455340.82456,13.36,1.69
2455340.83197,12.42,1.51
2455340.83948,16.56,1.61
2455340.8467,12.84,1.77
2455340.85435,8.7,1.73
2455340.86204,11.84,1.59
2455340.86942,13.49,1.55
2455340.87678,11.7,1.64
2455340.88457,10.94,1.83
2455340.8916,15.92,2.02
2455340.89949,15.67,1.73
2455340.907,9.92,1.62
2455340.91458,11.02,1.5
2455340.92188,11.68,1.57
2455340.92936,11.38,1.78
2455340.93693,10.2,1.65
2455340.94434,13.38,1.67
2455340.95176,9.72,1.77
2455340.95906,10.55,1.91
2455340.9666,8.96,1.65
2455340.97417,9.24,1.97
2455340.98155,11.15,2.09
2455340.98904,7.96,2.12
2455340.99624,11.22,2.02
2455341.00706,13.11,2.14
2455341.01472,5.21,2.06
2455341.02227,7.23,2.4
2455341.02982,6.43,1.79
2455341.03693,7.48,1.98
2455341.0442,4.53,2.03
2455341.05183,4.35,2.14
2455341.05913,2.78,2.17
2455341.76396,1.58,1.88
2455341.77149,3.45,1.88
2455341.77895,-2.87,1.62
2455341.78638,-0.32,1.78
2455341.79377,-0.57,1.71
2455341.80161,-0.24,1.74
2455341.80858,-1.6,1.81
2455341.81594,-2.5,1.5
2455341.82352,-0.61,1.66
2455341.9638,1.61,2.1
2455341.97098,-4.14,1.97
2455341.97843,-4.37,1.93
2455341.98602,-1.15,1.88
2455341.99308,-3.23,1.9
2455342.00064,2.41,2.03
2455342.00825,-3.98,2.1
2455342.01602,-5.11,2.15
2455342.023,-2.09,1.88
2455342.03065,2.49,2.3
2455342.03803,-1.09,2.01
2455342.04551,-2.97,2.18
2455342.05274,-3.48,2.21
2455342.06052,-5.66,2.06
2455342.06796,-6.09,2.53
2455342.07549,-2.95,2.37
2455369.92929,-18.17,1.88
2455369.93652,-12.99,2.16
2455369.94413,-18.2,2.01
2455370.86801,-12.56,2.41
2455370.8755,-15.22,2.46
2455370.88303,-11.37,2.25
2455371.92776,7.95,1.62
2455371.93523,5.72,1.74
2455371.94257,9.52,1.88
2455400.82096,13.76,2.31
2455400.82768,8.93,2.24
2455403.78433,4.15,1.65
2455403.79054,4.5,1.51
2455405.78537,11.43,1.32
2455405.79169,12.01,1.44
2455406.80701,-5.26,1.6
2455406.81326,-1.73,1.69
2455408.8851,-3.61,1.73
2455408.89252,-6.91,1.73
2455408.89991,-1.14,1.76
2455409.75918,10.99,1.71
2455409.76708,10.99,1.76
2455409.77444,12.83,1.86
2455409.85895,11.0,1.89
2455409.86663,10.43,2.02
2455409.87396,14.9,1.92
2455462.71444,0.55,1.68
2455462.72186,1.88,1.65
2455462.72925,-3.38,1.83
2455580.11711,-13.21,2.13
2455580.12398,-7.62,2.35
2455609.06745,16.94,1.82
2455609.07494,13.47,1.63
2455609.0822,14.25,1.79
2455614.13722,9.1,1.53
2455614.14339,11.07,1.59
2455635.10073,7.33,1.82
2455635.10705,6.69,1.65
2455638.08979,-15.6,1.69
2455638.09728,-16.75,1.64
2455638.10458,-15.53,1.57
2455639.07089,-16.1,1.82
2455639.07831,-11.92,1.79
2455639.08613,-16.5,1.6
2455664.96375,-12.2,1.49
2455664.97119,-9.67,1.43
2455664.97856,-12.2,1.54
2455670.0281,-2.7,1.7
2455670.03558,-4.1,1.8
2455670.04307,-1.1,1.62
2455671.9797,0.0,1.48
2455671.98601,-3.38,1.5
2455672.90971,9.69,1.72
2455672.91597,10.1,1.84
2455673.91728,15.77,1.73
2455673.92366,16.23,1.56
2455706.763,-3.1,1.4
2455706.76929,-3.62,1.42
2455719.9426,-7.01,1.74
2455719.95009,-10.71,1.74
2455719.95849,-7.61,1.92
2455719.96584,-9.34,1.6
2455720.89427,15.8,1.96
2455720.90216,10.15,2.08
2455720.90939,7.82,1.98
2455749.89149,0.66,2.34
2455749.89956,1.49,2.09
2455749.90682,0.04,2.21
2455750.82837,-11.62,2.23
2455750.83529,-11.08,2.37
2455750.8434,-8.25,3.03
2455797.73873,8.86,1.45
2455824.71698,5.51,1.99
2455824.72448,4.67,2.1
2455824.73179,7.39,2.13
2455825.70876,-1.5,3.12
2455825.71634,-6.07,2.27
2455825.7235,-10.67,2.2
2455840.71052,11.81,2.29
2455961.16914,-12.61,1.46
2455971.04517,-8.64,2.06
2455971.05269,-8.08,2.04
2455971.06018,-10.17,1.87
2455972.04873,-13.86,2.11
2455972.05619,-12.87,1.99
2455972.06365,-10.93,1.89
2455992.06708,-2.66,2.41
2456027.13762,3.1,1.96
2456116.87494,-20.45,1.94
2456116.88243,-18.35,2.11
2456116.8899,-21.31,1.9
2456117.81868,-3.62,1.85
2456117.82625,-7.6,1.74
2456117.83353,-4.17,1.79
2456169.73953,-12.95,1.97
2456169.74679,-15.18,2.08
2456319.13322,8.85,1.89
2456329.10499,17.85,1.79
2456329.1124,18.3,1.66
2456330.08429,4.08,1.65
2456330.09176,2.98,1.62
2456330.09919,3.18,1.71
2456432.95607,-9.27,1.7
2456432.9634,-5.29,1.79
2456432.97093,-5.11,1.69
2456434.01765,0.61,1.44
2456434.02502,-0.45,1.53
2456434.03228,0.75,1.58
2456451.82667,17.02,1.54
2456548.7449,13.15,1.84
2456548.75234,11.42,1.62
2456548.75953,8.66,1.67
