BJD,RV,ERV
2455637.93369,3.92,1.45
2455639.00083,1.22,1.61
2455664.95571,1.21,1.3
2455670.00682,1.68,1.4
2455719.93443,8.13,1.54
2455720.88639,4.44,1.72
2455733.79598,-1.31,1.3
2455749.84179,-4.5,1.78
2455971.0203,0.48,1.53
2455972.04071,4.2,1.48
2456116.8369,-1.3,1.7
2456169.73245,-4.26,1.87
2456328.12609,-1.0,1.56
2456329.05552,0.37,1.4
2456432.91596,-2.66,1.42
