wav,rprs
 1.05432,0.1376344
 1.05544,0.1376290
 1.05656,0.1376238
 1.05768,0.1376179
 1.05880,0.1376130
 1.05992,0.1376061
 1.06104,0.1376061
 1.06216,0.1375969
 1.06328,0.1375902
 1.06440,0.1375864
 1.06552,0.1375811
 1.06664,0.1375868
 1.06776,0.1375700
 1.06888,0.1375651
 1.07000,0.1375646
 1.07112,0.1375572
 1.07224,0.1375521
 1.07336,0.1375438
 1.07448,0.1375428
 1.07560,0.1375306
 1.07672,0.1375277
 1.07784,0.1375237
 1.07896,0.1375148
 1.08008,0.1375137
 1.08120,0.1375090
 1.08232,0.1375022
 1.08344,0.1374964
 1.08456,0.1374929
 1.08568,0.1374871
 1.08680,0.1374843
 1.08792,0.1374784
 1.08904,0.1374733
 1.09016,0.1375929
 1.09128,0.1375030
 1.09240,0.1374962
 1.09352,0.1375194
 1.09464,0.1374481
 1.09576,0.1374454
 1.09688,0.1374713
 1.09800,0.1375435
 1.09912,0.1374809
 1.10024,0.1376291
 1.10136,0.1386361
 1.10248,0.1378012
 1.10360,0.1374321
 1.10472,0.1374294
 1.10584,0.1374304
 1.10696,0.1374482
 1.10808,0.1374207
 1.10920,0.1374484
 1.11032,0.1375645
 1.11144,0.1376924
 1.11256,0.1374244
 1.11368,0.1373878
 1.11480,0.1382226
 1.11592,0.1387105
 1.11704,0.1373798
 1.11816,0.1374150
 1.11928,0.1373924
 1.12040,0.1373780
 1.12152,0.1377785
 1.12264,0.1376797
 1.12376,0.1374017
 1.12488,0.1374069
 1.12600,0.1378879
 1.12712,0.1376201
 1.12824,0.1375023
 1.12936,0.1375891
 1.13048,0.1375608
 1.13160,0.1375035
 1.13272,0.1373313
 1.13384,0.1374904
 1.13496,0.1376614
 1.13608,0.1373119
 1.13720,0.1373318
 1.13832,0.1374008
 1.13944,0.1376523
 1.14056,0.1373092
 1.14168,0.1373777
 1.14280,0.1373752
 1.14392,0.1373788
 1.14504,0.1374038
 1.14616,0.1375396
 1.14728,0.1373610
 1.14840,0.1372486
 1.14952,0.1372322
 1.15064,0.1372321
 1.15176,0.1375237
 1.15288,0.1373810
 1.15400,0.1372397
 1.15512,0.1372243
 1.15624,0.1372007
 1.15736,0.1373881
 1.15848,0.1372097
 1.15960,0.1383440
 1.16072,0.1378990
 1.16184,0.1372085
 1.16296,0.1371660
 1.16408,0.1371774
 1.16520,0.1371924
 1.16632,0.1374471
 1.16744,0.1372533
 1.16856,0.1372570
 1.16968,0.1371399
 1.17080,0.1371464
 1.17192,0.1371359
 1.17304,0.1379593
 1.17416,0.1374463
 1.17528,0.1371096
 1.17640,0.1370918
 1.17752,0.1371230
 1.17864,0.1370838
 1.17976,0.1371296
 1.18088,0.1372034
 1.18200,0.1371213
 1.18312,0.1370804
 1.18424,0.1370633
 1.18536,0.1370847
 1.18648,0.1371152
 1.18760,0.1371965
 1.18872,0.1372167
 1.18984,0.1370578
 1.19096,0.1370906
 1.19208,0.1372155
 1.19320,0.1370490
 1.19432,0.1370208
 1.19544,0.1370742
 1.19656,0.1370274
 1.19768,0.1370613
 1.19880,0.1371083
 1.19992,0.1371944
 1.20104,0.1370264
 1.20216,0.1369935
 1.20328,0.1369860
 1.20440,0.1369849
 1.20552,0.1369681
 1.20664,0.1369798
 1.20776,0.1369832
 1.20888,0.1369633
 1.21000,0.1369741
 1.21112,0.1369565
 1.21224,0.1369773
 1.21336,0.1369448
 1.21448,0.1369548
 1.21560,0.1369787
 1.21672,0.1369332
 1.21784,0.1369393
 1.21896,0.1369159
 1.22008,0.1369167
 1.22120,0.1369020
 1.22232,0.1370011
 1.22344,0.1369131
 1.22456,0.1368931
 1.22568,0.1369116
 1.22680,0.1369196
 1.22792,0.1369389
 1.22904,0.1369294
 1.23016,0.1369094
 1.23128,0.1368551
 1.23240,0.1368876
 1.23352,0.1368508
 1.23464,0.1368582
 1.23576,0.1368515
 1.23688,0.1368451
 1.23800,0.1368516
 1.23912,0.1368626
 1.24024,0.1368286
 1.24136,0.1368164
 1.24248,0.1368129
 1.24360,0.1368180
 1.24472,0.1368270
 1.24584,0.1367993
 1.24696,0.1368014
 1.24808,0.1367905
 1.24920,0.1367820
 1.25032,0.1367797
 1.25144,0.1367798
 1.25256,0.1368203
 1.25368,0.1368627
 1.25480,0.1367877
 1.25592,0.1367509
 1.25704,0.1367534
 1.25816,0.1367627
 1.25928,0.1367530
 1.26040,0.1367472
 1.26152,0.1367480
 1.26264,0.1367653
 1.26376,0.1367239
 1.26488,0.1367191
 1.26600,0.1367176
 1.26712,0.1367135
 1.26824,0.1367071
 1.26936,0.1367066
 1.27048,0.1366965
 1.27160,0.1367233
 1.27272,0.1367042
 1.27384,0.1367297
 1.27496,0.1367415
 1.27608,0.1366761
 1.27720,0.1366821
 1.27832,0.1366666
 1.27944,0.1366726
 1.28056,0.1366659
 1.28168,0.1366666
 1.28280,0.1366620
 1.28392,0.1366550
 1.28504,0.1367242
 1.28616,0.1366536
 1.28728,0.1367540
 1.28840,0.1366500
 1.28952,0.1368117
 1.29064,0.1366283
 1.29176,0.1366131
 1.29288,0.1366172
 1.29400,0.1366080
 1.29512,0.1365995
 1.29624,0.1366222
 1.29736,0.1365985
 1.29848,0.1366020
 1.29960,0.1366253
 1.30072,0.1366327
 1.30184,0.1366084
 1.30296,0.1365962
 1.30408,0.1365670
 1.30520,0.1366908
 1.30632,0.1373471
 1.30744,0.1366383
 1.30856,0.1365643
 1.30968,0.1366895
 1.31080,0.1365802
 1.31192,0.1365384
 1.31304,0.1369239
 1.31416,0.1367551
 1.31528,0.1366236
 1.31640,0.1365407
 1.31752,0.1365478
 1.31864,0.1366064
 1.31976,0.1365875
 1.32088,0.1366678
 1.32200,0.1365020
 1.32312,0.1365109
 1.32424,0.1365389
 1.32536,0.1367780
 1.32648,0.1364998
 1.32760,0.1364818
 1.32872,0.1365551
