wav,rprs
 2.6277756,0.07295382  
 2.6208885,0.07305008  
 2.6140374,0.07245661  
 2.6072220,0.07260639  
 2.6004421,0.07297713  
 2.5936973,0.07285993  
 2.5869875,0.07283311  
 2.5803122,0.07283723  
 2.5736713,0.07292272  
 2.5670646,0.07305347  
 2.5604916,0.07291205  
 2.5539522,0.07274312  
 2.5474462,0.07292997  
 2.5409732,0.07267111  
 2.5345330,0.07265272  
 2.5281254,0.07255885  
 2.5217501,0.07258868  
 2.5154069,0.07269576  
 2.5090955,0.07243558  
 2.5028157,0.07251183  
 2.4965672,0.07204749  
 2.4903499,0.07249767  
 2.4841635,0.07210456  
 2.4780077,0.07207009  
 2.4718823,0.07217660  
 2.4657872,0.07185387  
 2.4597221,0.07200603  
 2.4536867,0.07208995  
 2.4476808,0.07188376  
 2.4417043,0.07175443  
 2.4357569,0.07185467  
 2.4298384,0.07166472  
 2.4239486,0.07154583  
 2.4180873,0.07160154  
 2.4122543,0.07150398  
 2.4064493,0.07139853  
 2.4006722,0.07121667  
 2.3949228,0.07134150  
 2.3892008,0.07135451  
 2.3835061,0.07154896  
 2.3778385,0.07136492  
 2.3721978,0.07137690  
 2.3665838,0.07124090  
 2.3609963,0.07142351  
 2.3554352,0.07112818  
 2.3499001,0.07140590  
 2.3443910,0.07116722  
 2.3389077,0.07122233  
 2.3334500,0.07122218  
 2.3280177,0.07120320  
 2.3226106,0.07127936  
 2.3172286,0.07106425  
 2.3118715,0.07096745  
 2.3065390,0.07091040  
 2.3012312,0.07105461  
 2.2959477,0.07132121  
 2.2906884,0.07081748  
 2.2854531,0.07077834  
 2.2802417,0.07075832  
 2.2750540,0.07067690  
 2.2698899,0.07084974  
 2.2647492,0.07073062  
 2.2596317,0.07066246  
 2.2545373,0.07068049  
 2.2494658,0.07067678  
 2.2444170,0.07070480  
 2.2393909,0.07058611  
 2.2343872,0.07064053  
 2.2294059,0.07058519  
 2.2244467,0.07059125  
 2.2195095,0.07066707  
 2.2145942,0.07052054  
 2.2097006,0.07054618  
 2.2048286,0.07062631  
 2.1999780,0.07056454  
 2.1951487,0.07053808  
 2.1903406,0.07042119  
 2.1855535,0.07047681  
 2.1807873,0.07041361  
 2.1760418,0.07041406  
 2.1713169,0.07042451  
 2.1666125,0.07039146  
 2.1619284,0.07039280  
 2.1572646,0.07040349  
 2.1526208,0.07043093  
 2.1479970,0.07036852  
 2.1433930,0.07040050  
 2.1388087,0.07039587  
 2.1342439,0.07037067  
 2.1296986,0.07045507  
 2.1251727,0.07038940  
 2.1206659,0.07041408  
 2.1161782,0.07048413  
 2.1117094,0.07044661  
 2.1072595,0.07046718  
 2.1028283,0.07050696  
 2.0984157,0.07048195  
 2.0940216,0.07052969  
 2.0896458,0.07051194  
 2.0852883,0.07062838  
 2.0809489,0.07059605  
 2.0766276,0.07069241  
 2.0723241,0.07063062  
 2.0680385,0.07069543  
 2.0637705,0.07088379  
 2.0595201,0.07067663  
 2.0552872,0.07095452  
 2.0510717,0.07100547  
 2.0468734,0.07089098  
 2.0426923,0.07106483  
 2.0385282,0.07113358  
 2.0343810,0.07123548  
 2.0302507,0.07135206  
 2.0261372,0.07135189  
 2.0220402,0.07120859  
 2.0179598,0.07176743  
 2.0138959,0.07148344  
 2.0098483,0.07163003  
 2.0058169,0.07176631  
 2.0018016,0.07177612  
 1.9978024,0.07186709  
 1.9938192,0.07164659  
 1.9898518,0.07214593  
 1.9859001,0.07172822  
 1.9819641,0.07211911  
 1.9780437,0.07174530  
 1.9741388,0.07225898  
 1.9702492,0.07178496  
 1.9663750,0.07223479  
 1.9625159,0.07204239  
 1.9586720,0.07205027  
 1.9548431,0.07241178  
 1.9510292,0.07201815  
 1.9472301,0.07216755  
 1.9434457,0.07190888  
 1.9396761,0.07252442  
 1.9359210,0.07173790  
 1.9321805,0.07214159  
 1.9284543,0.07184731  
 1.9247426,0.07175707  
 1.9210450,0.07181893  
 1.9173617,0.07156255  
 1.9136925,0.07140885  
 1.9100372,0.07178550  
 1.9063960,0.07163393  
 1.9027685,0.07170781  
 1.8991549,0.07183644  
 1.8955549,0.07170515  
 1.8919686,0.07204911  
 1.8883958,0.07184266  
 1.8848365,0.07207943  
 1.8812906,0.07189063  
 1.8777580,0.07244446  
 1.8742386,0.07243056  
 1.8707324,0.07197916  
 1.8672393,0.07226580  
 1.8637592,0.07261074  
 1.8602921,0.07279399  
 1.8568378,0.07241097  
 1.8533963,0.07225445  
 1.8499676,0.07230072  
 1.8465516,0.07241533  
 1.8431481,0.07222244  
 1.8397572,0.07189597  
 1.8363787,0.07214954  
 1.8330126,0.07197986  
 1.8296588,0.07186124  
 1.8263172,0.07217663  
 1.8229879,0.07183800  
 1.8196706,0.07203027  
 1.8163655,0.07182905  
 1.8130723,0.07163492  
 1.8097910,0.07196684  
 1.8065215,0.07201776  
 1.8032639,0.07170274  
 1.8000180,0.07186526  
 1.7967838,0.07159985  
 1.7935611,0.07169023  
 1.7903500,0.07148377  
 1.7871504,0.07170082  
 1.7839622,0.07150672  
 1.7807853,0.07148777  
 1.7776198,0.07137726  
 1.7744654,0.07139991  
 1.7713223,0.07140845  
 1.7681903,0.07142483  
 1.7650693,0.07099951  
 1.7619593,0.07133794  
 1.7588603,0.07091683  
 1.7557721,0.07110042  
 1.7526948,0.07096998  
 1.7496282,0.07116065  
 1.7465724,0.07098689  
 1.7435272,0.07089600  
 1.7404926,0.07091364  
 1.7374685,0.07086501  
 1.7344549,0.07078739  
 1.7314518,0.07080917  
 1.7284591,0.07071502  
 1.7254767,0.07074390  
 1.7225045,0.07064477  
 1.7195426,0.07064002  
 1.7165909,0.07054650  
 1.7136492,0.07054181  
 1.7107176,0.07042605  
 1.7077961,0.07051108  
 1.7048845,0.07040224  
 1.7019828,0.07040581  
 1.6990910,0.07040992  
 1.6962090,0.07045490  
 1.6933367,0.07044791  
 1.6904742,0.07042811  
 1.6876213,0.07039836  
 1.6847780,0.07034525  
 1.6819443,0.07033823  
 1.6791201,0.07034984  
 1.6763054,0.07040032  
 1.6735001,0.07041335  
 1.6707042,0.07039569  
 1.6679176,0.07044712  
 1.6651403,0.07038328  
 1.6623722,0.07041399  
 1.6596133,0.07032825  
 1.6568636,0.07037760  
 1.6541229,0.07030536  
 1.6513913,0.07032463  
 1.6486687,0.07034056  
 1.6459551,0.07033743  
 1.6432503,0.07033702  
 1.6405545,0.07031350  
 1.6378675,0.07030102  
 1.6351893,0.07036564  
 1.6325198,0.07033000  
 1.6298590,0.07035340  
 1.6272069,0.07030468  
 1.6245634,0.07034382  
 1.6219285,0.07031332  
 1.6193021,0.07034044  
 1.6166842,0.07030425  
 1.6140747,0.07033433  
 1.6114737,0.07031343  
 1.6088810,0.07033168  
 1.6062967,0.07032070  
 1.6037206,0.07032751  
 1.6011528,0.07032283  
 1.5985932,0.07033314  
 1.5960418,0.07031999  
 1.5934985,0.07035215  
 1.5909633,0.07038740  
 1.5884362,0.07035745  
 1.5859171,0.07038120  
 1.5834059,0.07041387  
 1.5809027,0.07044351  
 1.5784074,0.07047698  
 1.5759199,0.07040311  
 1.5734403,0.07040205  
 1.5709685,0.07046632  
 1.5685044,0.07045963  
 1.5660481,0.07053735  
 1.5635994,0.07064240  
 1.5611584,0.07059637  
 1.5587250,0.07071509  
 1.5562991,0.07060430  
 1.5538808,0.07051056  
 1.5514700,0.07072867  
 1.5490667,0.07056888  
 1.5466708,0.07061660  
 1.5442823,0.07080476  
 1.5419012,0.07076444  
 1.5395274,0.07071457  
 1.5371609,0.07093473  
 1.5348016,0.07082023  
 1.5324496,0.07100061  
 1.5301048,0.07101484  
 1.5277672,0.07103132  
 1.5254367,0.07115052  
 1.5231132,0.07099986  
 1.5207969,0.07113988  
 1.5184876,0.07130575  
 1.5161853,0.07114651  
 1.5138899,0.07130266  
 1.5116015,0.07139348  
 1.5093201,0.07135408  
 1.5070454,0.07147436  
 1.5047777,0.07145948  
 1.5025167,0.07166069  
 1.5002625,0.07147092  
 1.4980151,0.07141639  
 1.4957744,0.07168843  
 1.4935404,0.07173400  
 1.4913131,0.07161925  
 1.4890924,0.07192346  
 1.4868783,0.07170463  
 1.4846708,0.07190141  
 1.4824698,0.07201641  
 1.4802753,0.07195718  
 1.4780874,0.07162353  
 1.4759058,0.07215559  
 1.4737307,0.07189676  
 1.4715621,0.07200280  
 1.4693998,0.07217282  
 1.4672438,0.07207691  
 1.4650941,0.07182793  
 1.4629508,0.07238572  
 1.4608137,0.07214545  
 1.4586828,0.07170076  
 1.4565582,0.07244734  
 1.4544397,0.07211564  
 1.4523274,0.07188385  
 1.4502212,0.07271686  
 1.4481211,0.07217676  
 1.4460270,0.07287027  
 1.4439391,0.07250368  
 1.4418571,0.07267649  
 1.4397812,0.07273591  
 1.4377112,0.07254941  
 1.4356471,0.07263568  
 1.4335890,0.07299203  
 1.4315368,0.07295337  
 1.4294904,0.07276355  
 1.4274499,0.07300160  
 1.4254152,0.07299181  
 1.4233862,0.07296761  
 1.4213631,0.07288945  
 1.4193457,0.07288650  
 1.4173340,0.07296444  
 1.4153280,0.07291140  
 1.4133277,0.07252340  
 1.4113330,0.07286044  
 1.4093440,0.07278738  
 1.4073605,0.07271480  
 1.4053826,0.07261156  
 1.4034103,0.07268643  
 1.4014435,0.07273727  
 1.3994822,0.07261340  
 1.3975264,0.07254478  
 1.3955760,0.07256703  
 1.3936311,0.07231929  
 1.3916916,0.07270894  
 1.3897575,0.07212838  
 1.3878287,0.07222555  
 1.3859053,0.07252630  
 1.3839873,0.07224007  
 1.3820745,0.07278029  
 1.3801670,0.07256446  
 1.3782648,0.07249136  
 1.3763678,0.07260063  
 1.3744760,0.07299215  
 1.3725894,0.07275794  
 1.3707080,0.07288743  
 1.3688317,0.07246791  
 1.3669606,0.07253982  
 1.3650945,0.07245293  
 1.3632336,0.07235466  
 1.3613777,0.07286757  
 1.3595269,0.07272764  
 1.3576811,0.07291966  
 1.3558403,0.07242010  
 1.3540045,0.07276566  
 1.3521736,0.07245878  
 1.3503477,0.07246238  
 1.3485267,0.07236038  
 1.3467107,0.07213864  
 1.3448995,0.07230713  
 1.3430931,0.07209553  
 1.3412917,0.07183434  
 1.3394950,0.07185465  
 1.3377032,0.07216837  
 1.3359161,0.07183532  
 1.3341338,0.07158596  
 1.3323563,0.07131497  
 1.3305835,0.07116069  
 1.3288154,0.07087282  
 1.3270520,0.07066109  
 1.3252932,0.07069440  
 1.3235391,0.07068511  
 1.3217897,0.07050716  
 1.3200449,0.07060558  
 1.3183047,0.07052367  
 1.3165690,0.07050671  
 1.3148379,0.07056770  
 1.3131114,0.07052358  
 1.3113894,0.07043843  
 1.3096719,0.07051343  
 1.3079589,0.07041224  
 1.3062504,0.07054550  
 1.3045463,0.07048145  
 1.3028467,0.07049704  
 1.3011515,0.07056510  
 1.2994607,0.07042653  
 1.2977743,0.07036178  
 1.2960923,0.07053334  
 1.2944146,0.07045216  
 1.2927413,0.07050249  
 1.2910722,0.07038942  
 1.2894075,0.07040959  
 1.2877471,0.07043735  
 1.2860909,0.07040145  
 1.2844390,0.07033062  
 1.2827914,0.07037347  
 1.2811479,0.07032862  
 1.2795087,0.07038000  
 1.2778736,0.07027252  
 1.2762427,0.07029008  
 1.2746160,0.07028792  
 1.2729934,0.07029440  
 1.2713750,0.07025438  
 1.2697607,0.07025680  
 1.2681504,0.07022866  
 1.2665442,0.07026596  
 1.2649421,0.07022110  
 1.2633441,0.07024119  
 1.2617500,0.07021629  
 1.2601600,0.07022180  
 1.2585740,0.07024294  
 1.2569920,0.07020815  
 1.2554140,0.07020327  
 1.2538399,0.07025292  
 1.2522697,0.07021108  
 1.2507035,0.07021515  
 1.2491412,0.07023336  
 1.2475828,0.07023036  
 1.2460283,0.07023057  
 1.2444776,0.07023290  
 1.2429308,0.07023160  
 1.2413879,0.07025563  
 1.2398487,0.07024728  
 1.2383134,0.07022904  
 1.2367819,0.07029328  
 1.2352542,0.07023700  
 1.2337302,0.07029894  
 1.2322100,0.07027312  
 1.2306935,0.07026764  
 1.2291808,0.07030833  
 1.2276717,0.07028959  
 1.2261664,0.07025372  
 1.2246647,0.07034871  
 1.2231668,0.07031636  
 1.2216725,0.07032417  
 1.2201818,0.07032262  
 1.2186948,0.07033219  
 1.2172114,0.07033637  
 1.2157316,0.07030391  
 1.2142554,0.07040675  
 1.2127827,0.07036297  
 1.2113137,0.07039248  
 1.2098482,0.07032844  
 1.2083862,0.07040511  
 1.2069278,0.07043214  
 1.2054728,0.07035450  
 1.2040214,0.07042371  
 1.2025735,0.07042228  
 1.2011291,0.07043477  
 1.1996881,0.07044812  
 1.1982506,0.07047960  
 1.1968165,0.07047389  
 1.1953858,0.07052021  
 1.1939586,0.07052553  
 1.1925347,0.07047204  
 1.1911143,0.07056100  
 1.1896972,0.07061540  
 1.1882835,0.07066043  
 1.1868732,0.07065853  
 1.1854662,0.07074316  
 1.1840625,0.07066660  
 1.1826622,0.07070487  
 1.1812651,0.07079050  
 1.1798714,0.07077610  
 1.1784809,0.07071238  
 1.1770938,0.07090997  
 1.1757098,0.07110061  
 1.1743292,0.07083159  
 1.1729517,0.07094450  
 1.1715775,0.07094642  
 1.1702065,0.07086793  
 1.1688388,0.07113438  
 1.1674742,0.07092708  
 1.1661128,0.07111878  
 1.1647545,0.07101182  
 1.1633995,0.07090908  
 1.1620475,0.07105908  
 1.1606987,0.07100845  
 1.1593531,0.07099303  
 1.1580105,0.07094294  
 1.1566711,0.07120691  
 1.1553348,0.07087287  
 1.1540015,0.07115246  
 1.1526713,0.07091542  
 1.1513442,0.07085265  
 1.1500201,0.07092042  
 1.1486991,0.07080394  
 1.1473811,0.07088639  
 1.1460661,0.07096043  
 1.1447542,0.07107571  
 1.1434452,0.07118330  
 1.1421392,0.07094045  
 1.1408362,0.07081891  
 1.1395362,0.07094672  
 1.1382391,0.07078870  
 1.1369450,0.07111472  
 1.1356539,0.07140454  
 1.1343656,0.07200361  
 1.1330803,0.07122096  
 1.1317979,0.07103018  
 1.1305183,0.07108774  
 1.1292417,0.07093160  
 1.1279680,0.07098500  
 1.1266971,0.07084090  
 1.1254291,0.07104233  
 1.1241639,0.07108399  
 1.1229016,0.07107626  
 1.1216421,0.07109126  
 1.1203854,0.07107155  
 1.1191316,0.07123730  
 1.1178805,0.07100424  
 1.1166322,0.07136166  
 1.1153868,0.07109991  
 1.1141441,0.07105625  
 1.1129041,0.07109477  
 1.1116669,0.07092801  
 1.1104325,0.07103050  
 1.1092008,0.07088002  
 1.1079719,0.07103816  
 1.1067456,0.07073088  
 1.1055221,0.07092307  
 1.1043013,0.07073879  
 1.1030831,0.07080613  
 1.1018677,0.07067708  
 1.1006549,0.07079759  
 1.0994448,0.07071474  
 1.0982373,0.07059038  
 1.0970325,0.07051354  
 1.0958304,0.07061620  
 1.0946308,0.07055107  
 1.0934339,0.07043682  
 1.0922396,0.07039535  
 1.0910480,0.07032669  
 1.0898589,0.07033637  
 1.0886724,0.07026401  
 1.0874884,0.07026279  
 1.0863071,0.07028384  
 1.0851283,0.07022210  
 1.0839521,0.07025151  
 1.0827784,0.07020134  
 1.0816073,0.07023330  
 1.0804387,0.07023315  
 1.0792726,0.07020539  
 1.0781090,0.07021322  
 1.0769479,0.07024363  
 1.0757894,0.07019823  
 1.0746333,0.07023958  
 1.0734797,0.07018913  
 1.0723286,0.07022671  
 1.0711799,0.07020958  
 1.0700337,0.07020147  
 1.0688900,0.07022164  
 1.0677487,0.07020820  
 1.0666098,0.07019658  
 1.0654733,0.07019991  
 1.0643393,0.07019380  
 1.0632077,0.07020254  
 1.0620785,0.07019112  
 1.0609517,0.07018824  
 1.0598272,0.07020563  
 1.0587052,0.07019121  
 1.0575855,0.07019375  
 1.0564682,0.07017726  
 1.0553533,0.07019376  
 1.0542407,0.07017861  
 1.0531304,0.07018868  
 1.0520225,0.07018216  
 1.0509169,0.07018357  
 1.0498137,0.07018166  
 1.0487127,0.07018227  
 1.0476141,0.07018110  
 1.0465177,0.07018105  
 1.0454237,0.07018110  
 1.0443319,0.07017910  
 1.0432424,0.07017808  
 1.0421552,0.07017609  
 1.0410702,0.07017632  
 1.0399875,0.07018083  
 1.0389071,0.07017851  
 1.0378289,0.07017648  
 1.0367529,0.07017938  
 1.0356791,0.07017971  
 1.0346076,0.07018199  
 1.0335383,0.07018466  
 1.0324712,0.07018402  
 1.0314063,0.07018905  
 1.0303436,0.07018714  
 1.0292831,0.07018613  
 1.0282248,0.07018950  
 1.0271686,0.07019494  
 1.0261146,0.07019357  
 1.0250628,0.07019443  
 1.0240131,0.07019730  
 1.0229656,0.07019634  
 1.0219202,0.07020112  
 1.0208769,0.07019660  
 1.0198358,0.07020535  
 1.0187968,0.07020792  
 1.0177599,0.07021027  
 1.0167251,0.07021527  
 1.0156924,0.07021192  
 1.0146619,0.07022741  
 1.0136334,0.07021656  
 1.0126070,0.07022452  
 1.0115826,0.07024031  
 1.0105604,0.07024096  
 1.0095402,0.07023864  
 1.0085220,0.07026550  
 1.0075059,0.07025310  
 1.0064919,0.07026392  
 1.0054799,0.07027637  
 1.0044699,0.07027082  
 1.0034619,0.07029056  
 1.0024560,0.07031777  
 1.0014521,0.07029981  
 1.0004502,0.07029713  
 0.9994503,0.07036742  
 0.9984524,0.07031407  
 0.9974565,0.07034741  
 0.9964626,0.07032940  
 0.9954706,0.07042194  
