Zini,Age,Mini,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPbrmag,G_BPftmag,G_RPmag
0.01520,1.00e+09,2.1154582500,2.115,1.603,3.7631,3.165,2,0.000,0.537,0.00,0.00,-1,-1e-30,0.00,7.241e-01,2.612e-01,2.595e-03,7.094e-04,6.448e-03,-1.000,1.465e-02,0.763,0.647,0.960,0.987,0.170
0.01520,1.00e+09,2.1157557964,2.115,1.573,3.7546,3.161,2,0.000,0.537,0.00,0.00,-1,-1e-30,0.00,7.218e-01,2.635e-01,2.613e-03,7.142e-04,6.491e-03,-1.000,1.476e-02,0.837,0.729,1.061,1.088,0.232
0.01520,1.00e+09,2.1160221100,2.115,1.542,3.7473,3.163,2,0.000,0.537,0.00,0.00,-1,-1e-30,0.00,7.181e-01,2.670e-01,2.642e-03,7.218e-04,6.559e-03,-1.000,1.490e-02,0.915,0.816,1.163,1.193,0.302
0.01520,1.00e+09,2.1162528992,2.116,1.513,3.7412,3.167,2,0.000,0.537,0.00,0.00,-1,-1e-30,0.00,7.158e-01,2.692e-01,2.659e-03,7.265e-04,6.601e-03,-1.000,1.501e-02,0.988,0.897,1.258,1.288,0.368
0.01520,1.00e+09,2.1165449619,2.116,1.478,3.7336,3.172,2,0.000,0.537,0.00,0.00,-1,-1e-30,0.00,7.139e-01,2.710e-01,2.674e-03,7.304e-04,6.636e-03,-1.000,1.507e-02,1.076,0.996,1.374,1.406,0.450
0.01520,1.00e+09,2.1167640686,2.116,1.455,3.7280,3.173,2,0.000,0.537,0.00,0.00,-1,-1e-30,0.00,7.129e-01,2.720e-01,2.682e-03,7.325e-04,6.654e-03,-1.000,1.510e-02,1.133,1.061,1.453,1.486,0.504
0.01520,1.00e+09,2.1171402931,2.117,1.447,3.7194,3.146,3,0.000,0.537,0.00,0.00,-1,-1e-30,0.00,7.118e-01,2.730e-01,2.688e-03,7.343e-04,6.670e-03,-1.000,1.516e-02,1.151,1.095,1.507,1.540,0.519
0.01520,1.00e+09,2.1175911427,2.117,1.469,3.7106,3.090,3,0.000,0.535,0.00,0.00,-1,-1e-30,0.00,7.107e-01,2.741e-01,2.683e-03,7.387e-04,6.684e-03,-1.000,1.519e-02,1.099,1.060,1.492,1.527,0.464
0.01520,1.00e+09,2.1179664135,2.117,1.507,3.7048,3.028,3,0.000,0.516,0.00,0.00,-1,-1e-30,0.00,7.097e-01,2.751e-01,2.591e-03,8.140e-04,6.691e-03,-1.000,1.521e-02,1.004,0.978,1.425,1.461,0.370
0.01520,1.00e+09,2.1182663441,2.118,1.543,3.7008,2.976,3,0.000,0.482,0.00,0.00,-1,-1e-30,0.00,7.088e-01,2.759e-01,2.418e-03,9.998e-04,6.695e-03,-1.000,1.524e-02,0.913,0.896,1.352,1.389,0.280
0.01520,1.00e+09,2.1185662746,2.118,1.582,3.6973,2.924,3,0.000,0.442,0.00,0.00,-1,-1e-30,0.00,7.079e-01,2.769e-01,2.219e-03,1.238e-03,6.698e-03,-1.000,1.529e-02,0.816,0.808,1.272,1.309,0.183
0.01520,1.00e+09,2.1188628674,2.118,1.621,3.6942,2.872,3,0.000,0.412,0.00,0.00,-1,-1e-30,0.00,7.068e-01,2.778e-01,2.072e-03,1.420e-03,6.700e-03,-1.000,1.531e-02,0.717,0.717,1.189,1.227,0.086
0.01520,1.00e+09,2.1191515923,2.119,1.661,3.6912,2.820,3,0.000,0.393,0.00,0.00,-1,-1e-30,0.00,7.059e-01,2.788e-01,1.976e-03,1.540e-03,6.703e-03,-1.000,1.535e-02,0.618,0.626,1.106,1.144,-0.012
0.01520,1.00e+09,2.1194310188,2.119,1.700,3.6883,2.769,3,0.000,0.380,0.00,0.00,-1,-1e-30,0.00,7.048e-01,2.798e-01,1.913e-03,1.625e-03,6.705e-03,-1.000,1.539e-02,0.520,0.536,1.023,1.062,-0.108
0.01520,1.00e+09,2.1197054386,2.119,1.739,3.6856,2.719,3,0.000,0.373,0.00,0.00,-1,-1e-30,0.00,7.033e-01,2.813e-01,1.869e-03,1.709e-03,6.682e-03,-1.000,1.540e-02,0.422,0.446,0.940,0.979,-0.204
0.01520,1.00e+09,2.1199781895,2.119,1.778,3.6830,2.670,3,0.000,0.370,0.00,0.00,-1,-1e-30,0.00,7.008e-01,2.839e-01,1.834e-03,1.812e-03,6.614e-03,-1.000,1.538e-02,0.326,0.357,0.858,0.897,-0.299
0.01520,1.00e+09,2.1201827526,2.120,1.807,3.6811,2.634,3,0.000,0.369,0.00,0.00,-1,-1e-30,0.00,6.984e-01,2.862e-01,1.811e-03,1.892e-03,6.554e-03,-1.000,1.540e-02,0.254,0.292,0.797,0.836,-0.369
0.01520,1.00e+09,2.1202526093,2.120,1.816,3.6804,2.622,3,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.975e-01,2.870e-01,1.805e-03,1.917e-03,6.534e-03,-1.000,1.541e-02,0.229,0.269,0.776,0.816,-0.393
0.01520,1.00e+09,2.1205317974,2.120,1.856,3.6778,2.572,3,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.941e-01,2.904e-01,1.782e-03,2.008e-03,6.463e-03,-1.000,1.545e-02,0.130,0.179,0.693,0.732,-0.489
0.01520,1.00e+09,2.1206014156,2.120,1.866,3.6772,2.559,3,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.934e-01,2.912e-01,1.777e-03,2.027e-03,6.447e-03,-1.000,1.540e-02,0.105,0.156,0.672,0.711,-0.513
0.01520,1.00e+09,2.1206696033,2.120,1.876,3.6766,2.547,3,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.927e-01,2.919e-01,1.772e-03,2.044e-03,6.433e-03,-1.000,1.539e-02,0.080,0.134,0.651,0.691,-0.537
0.01520,1.00e+09,2.1209392548,2.120,1.915,3.6740,2.497,3,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.899e-01,2.947e-01,1.757e-03,2.107e-03,6.383e-03,-1.000,1.542e-02,-0.018,0.045,0.569,0.608,-0.632
0.01520,1.00e+09,2.1212043762,2.121,1.954,3.6714,2.447,3,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.874e-01,2.972e-01,1.744e-03,2.159e-03,6.342e-03,-1.000,1.540e-02,-0.116,-0.044,0.487,0.526,-0.727
0.01520,1.00e+09,2.1214642525,2.121,1.994,3.6687,2.398,3,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.854e-01,2.992e-01,1.735e-03,2.199e-03,6.309e-03,-1.000,1.540e-02,-0.214,-0.133,0.405,0.445,-0.822
0.01520,1.00e+09,2.1217188835,2.121,2.033,3.6660,2.348,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.837e-01,3.009e-01,1.727e-03,2.231e-03,6.284e-03,-1.000,1.539e-02,-0.312,-0.221,0.326,0.366,-0.915
0.01520,1.00e+09,2.1219687462,2.121,2.072,3.6633,2.298,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.823e-01,3.023e-01,1.721e-03,2.256e-03,6.263e-03,-1.000,1.537e-02,-0.409,-0.308,0.246,0.287,-1.008
0.01520,1.00e+09,2.1222088337,2.122,2.110,3.6605,2.249,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.812e-01,3.034e-01,1.717e-03,2.275e-03,6.248e-03,-1.000,1.539e-02,-0.504,-0.392,0.170,0.211,-1.099
0.01520,1.00e+09,2.1225211620,2.122,2.160,3.6569,2.184,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.802e-01,3.045e-01,1.712e-03,2.294e-03,6.233e-03,-1.000,1.537e-02,-0.630,-0.503,0.069,0.110,-1.219
0.01520,1.00e+09,2.1227850914,2.122,2.203,3.6537,2.128,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.796e-01,3.051e-01,1.710e-03,2.304e-03,6.224e-03,-1.000,1.537e-02,-0.738,-0.599,-0.018,0.023,-1.322
0.01520,1.00e+09,2.1230127811,2.122,2.241,3.6508,2.079,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.792e-01,3.054e-01,1.708e-03,2.310e-03,6.220e-03,-1.000,1.537e-02,-0.833,-0.681,-0.090,-0.048,-1.411
0.01520,1.00e+09,2.1232728958,2.123,2.286,3.6475,2.021,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.790e-01,3.056e-01,1.708e-03,2.314e-03,6.217e-03,-1.000,1.537e-02,-0.944,-0.775,-0.174,-0.132,-1.514
0.01520,1.00e+09,2.1235272884,2.123,2.330,3.6442,1.964,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.315e-03,6.216e-03,-1.000,1.537e-02,-1.054,-0.870,-0.257,-0.215,-1.616
0.01520,1.00e+09,2.1238086224,2.123,2.377,3.6405,1.902,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.315e-03,6.216e-03,-1.000,1.537e-02,-1.173,-0.971,-0.345,-0.303,-1.727
0.01520,1.00e+09,2.1240866184,2.123,2.422,3.6370,1.843,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.216e-03,-1.000,1.537e-02,-1.286,-1.065,-0.427,-0.385,-1.831
0.01520,1.00e+09,2.1243755817,2.124,2.463,3.6338,1.789,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-1.388,-1.151,-0.501,-0.459,-1.926
0.01520,1.00e+09,2.1245696545,2.124,2.484,3.6321,1.761,3,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-1.441,-1.195,-0.539,-0.496,-1.974
0.01520,1.00e+09,2.1246247292,2.124,2.465,3.6337,1.787,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-1.393,-1.155,-0.505,-0.462,-1.930
0.01520,1.00e+09,2.1246550083,2.124,2.427,3.6367,1.837,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-1.297,-1.075,-0.436,-0.394,-1.842
0.01520,1.00e+09,2.1246800423,2.124,2.388,3.6398,1.888,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-1.200,-0.995,-0.367,-0.325,-1.753
0.01520,1.00e+09,2.1247098446,2.124,2.339,3.6436,1.953,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-1.077,-0.890,-0.276,-0.234,-1.638
0.01520,1.00e+09,2.1247467995,2.124,2.286,3.6477,2.021,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-0.946,-0.779,-0.177,-0.136,-1.516
0.01520,1.00e+09,2.1247954369,2.124,2.235,3.6516,2.088,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-0.819,-0.669,-0.081,-0.040,-1.398
0.01520,1.00e+09,2.1248586178,2.124,2.186,3.6554,2.153,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-0.695,-0.562,0.014,0.055,-1.281
0.01520,1.00e+09,2.1249372959,2.124,2.137,3.6590,2.216,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-0.572,-0.455,0.112,0.152,-1.165
0.01520,1.00e+09,2.1250312328,2.124,2.089,3.6626,2.279,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-0.452,-0.348,0.208,0.248,-1.051
0.01520,1.00e+09,2.1251413822,2.124,2.043,3.6661,2.339,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-0.337,-0.246,0.300,0.340,-0.941
0.01520,1.00e+09,2.1252739429,2.125,1.999,3.6692,2.395,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.057e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-0.227,-0.149,0.388,0.428,-0.836
0.01520,1.00e+09,2.1254465580,2.125,1.957,3.6723,2.449,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.058e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-0.123,-0.055,0.474,0.514,-0.735
0.01520,1.00e+09,2.1257014275,2.125,1.916,3.6753,2.502,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.058e-01,1.707e-03,2.316e-03,6.215e-03,-1.000,1.537e-02,-0.021,0.037,0.558,0.597,-0.636
0.01520,1.00e+09,2.1260733604,2.125,1.871,3.6786,2.561,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.058e-01,1.707e-03,2.317e-03,6.215e-03,-1.000,1.537e-02,0.093,0.139,0.652,0.691,-0.527
0.01520,1.00e+09,2.1263694763,2.126,1.832,3.6814,2.612,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.058e-01,1.707e-03,2.317e-03,6.215e-03,-1.000,1.537e-02,0.191,0.228,0.732,0.772,-0.432
0.01520,1.00e+09,2.1266489029,2.126,1.796,3.6840,2.657,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.058e-01,1.707e-03,2.317e-03,6.215e-03,-1.000,1.537e-02,0.279,0.308,0.806,0.845,-0.346
0.01520,1.00e+09,2.1271350384,2.126,1.745,3.6877,2.723,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.058e-01,1.707e-03,2.317e-03,6.214e-03,-1.000,1.537e-02,0.407,0.425,0.914,0.952,-0.221
0.01520,1.00e+09,2.1277003288,2.127,1.702,3.6909,2.779,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.789e-01,3.058e-01,1.707e-03,2.317e-03,6.214e-03,-1.000,1.537e-02,0.514,0.524,1.004,1.042,-0.115
0.01520,1.00e+09,2.1284861565,2.128,1.660,3.6942,2.835,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.788e-01,3.058e-01,1.707e-03,2.318e-03,6.214e-03,-1.000,1.537e-02,0.620,0.619,1.092,1.129,-0.012
0.01520,1.00e+09,2.1298422813,2.129,1.619,3.6976,2.889,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.788e-01,3.058e-01,1.707e-03,2.318e-03,6.213e-03,-1.000,1.537e-02,0.722,0.713,1.176,1.213,0.089
0.01520,1.00e+09,2.1306061745,2.130,1.606,3.6988,2.907,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.788e-01,3.058e-01,1.707e-03,2.319e-03,6.213e-03,-1.000,1.537e-02,0.754,0.742,1.203,1.240,0.121
0.01520,1.00e+09,2.1331858635,2.132,1.611,3.6988,2.903,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.788e-01,3.058e-01,1.706e-03,2.320e-03,6.212e-03,-1.000,1.537e-02,0.743,0.731,1.192,1.229,0.109
0.01520,1.00e+09,2.1500000954,2.149,1.632,3.6991,2.887,4,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.786e-01,3.060e-01,1.705e-03,2.327e-03,6.206e-03,-1.000,1.537e-02,0.690,0.678,1.138,1.175,0.057
0.01520,1.00e+09,2.1750931740,2.174,1.668,3.6995,2.858,5,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.783e-01,3.063e-01,1.703e-03,2.341e-03,6.193e-03,-1.000,1.537e-02,0.601,0.587,1.047,1.084,-0.033
0.01520,1.00e+09,2.2000000477,2.199,1.706,3.6996,2.824,5,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.780e-01,3.066e-01,1.701e-03,2.354e-03,6.180e-03,-1.000,1.537e-02,0.504,0.490,0.949,0.986,-0.130
0.01520,1.00e+09,2.2159650326,2.215,1.734,3.6995,2.800,5,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.779e-01,3.067e-01,1.700e-03,2.361e-03,6.175e-03,-1.000,1.537e-02,0.435,0.421,0.881,0.918,-0.199
0.01520,1.00e+09,2.2371671200,2.236,1.773,3.6988,2.762,5,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.778e-01,3.069e-01,1.699e-03,2.369e-03,6.167e-03,-1.000,1.537e-02,0.338,0.325,0.786,0.823,-0.297
0.01520,1.00e+09,2.2500000000,2.249,1.798,3.6981,2.737,5,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.777e-01,3.070e-01,1.698e-03,2.375e-03,6.163e-03,-1.000,1.537e-02,0.276,0.265,0.728,0.765,-0.359
0.01520,1.00e+09,2.2634665966,2.263,1.825,3.6970,2.707,5,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.775e-01,3.071e-01,1.697e-03,2.381e-03,6.156e-03,-1.000,1.538e-02,0.207,0.198,0.664,0.701,-0.428
0.01520,1.00e+09,2.2683622837,2.268,1.837,3.6963,2.694,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.774e-01,3.072e-01,1.697e-03,2.383e-03,6.154e-03,-1.000,1.539e-02,0.177,0.170,0.638,0.676,-0.457
0.01520,1.00e+09,2.2834441662,2.283,1.881,3.6927,2.638,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.772e-01,3.074e-01,1.696e-03,2.391e-03,6.147e-03,-1.000,1.540e-02,0.067,0.070,0.547,0.585,-0.565
0.01520,1.00e+09,2.2918374538,2.291,1.904,3.6912,2.611,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.771e-01,3.075e-01,1.695e-03,2.395e-03,6.143e-03,-1.000,1.541e-02,0.010,0.017,0.497,0.536,-0.622
0.01520,1.00e+09,2.2957410812,2.295,1.946,3.6866,2.552,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.771e-01,3.075e-01,1.695e-03,2.397e-03,6.141e-03,-1.000,1.541e-02,-0.094,-0.074,0.418,0.457,-0.722
0.01520,1.00e+09,2.2969958782,2.296,1.992,3.6820,2.487,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.771e-01,3.075e-01,1.695e-03,2.397e-03,6.141e-03,-1.000,1.541e-02,-0.210,-0.176,0.328,0.367,-0.835
0.01520,1.00e+09,2.2974917889,2.297,2.037,3.6778,2.425,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.771e-01,3.075e-01,1.695e-03,2.397e-03,6.140e-03,-1.000,1.541e-02,-0.324,-0.275,0.240,0.279,-0.944
0.01520,1.00e+09,2.2977018356,2.297,2.081,3.6740,2.366,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.771e-01,3.075e-01,1.695e-03,2.398e-03,6.140e-03,-1.000,1.541e-02,-0.433,-0.372,0.154,0.193,-1.049
0.01520,1.00e+09,2.2978007793,2.297,2.123,3.6704,2.310,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.771e-01,3.075e-01,1.695e-03,2.398e-03,6.140e-03,-1.000,1.541e-02,-0.538,-0.464,0.071,0.111,-1.149
0.01520,1.00e+09,2.2978482246,2.297,2.154,3.6678,2.268,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.771e-01,3.075e-01,1.695e-03,2.398e-03,6.140e-03,-1.000,1.541e-02,-0.615,-0.533,0.010,0.050,-1.223
0.01520,1.00e+09,2.2978527546,2.297,2.157,3.6675,2.264,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.771e-01,3.075e-01,1.695e-03,2.398e-03,6.140e-03,-1.000,1.541e-02,-0.624,-0.540,0.003,0.043,-1.231
0.01520,1.00e+09,2.2978775501,2.297,2.169,3.6666,2.249,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.771e-01,3.075e-01,1.695e-03,2.398e-03,6.140e-03,-1.000,1.541e-02,-0.652,-0.565,-0.019,0.021,-1.258
0.01520,1.00e+09,2.2979195118,2.297,2.184,3.6654,2.228,6,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.771e-01,3.075e-01,1.695e-03,2.398e-03,6.140e-03,-1.000,1.541e-02,-0.691,-0.599,-0.050,-0.009,-1.295
0.01520,1.00e+09,2.2980220318,2.297,2.183,3.6656,2.230,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.771e-01,3.075e-01,1.695e-03,2.398e-03,6.140e-03,-1.000,1.541e-02,-0.688,-0.596,-0.048,-0.007,-1.292
0.01520,1.00e+09,2.2981812954,2.297,2.167,3.6670,2.252,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.075e-01,1.695e-03,2.398e-03,6.140e-03,-1.000,1.541e-02,-0.647,-0.561,-0.016,0.024,-1.253
0.01520,1.00e+09,2.2995710373,2.299,2.169,3.6668,2.250,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.695e-03,2.398e-03,6.139e-03,-1.000,1.541e-02,-0.652,-0.565,-0.020,0.020,-1.258
0.01520,1.00e+09,2.2999999523,2.299,2.174,3.6664,2.243,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.695e-03,2.399e-03,6.139e-03,-1.000,1.541e-02,-0.666,-0.578,-0.031,0.009,-1.272
0.01520,1.00e+09,2.3009507656,2.300,2.187,3.6653,2.226,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.695e-03,2.399e-03,6.139e-03,-1.000,1.541e-02,-0.697,-0.605,-0.056,-0.015,-1.301
0.01520,1.00e+09,2.3021295071,2.301,2.226,3.6621,2.174,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.695e-03,2.399e-03,6.139e-03,-1.000,1.541e-02,-0.796,-0.691,-0.133,-0.092,-1.394
0.01520,1.00e+09,2.3029642105,2.302,2.268,3.6587,2.119,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.695e-03,2.400e-03,6.138e-03,-1.000,1.541e-02,-0.900,-0.782,-0.214,-0.173,-1.493
0.01520,1.00e+09,2.3036069870,2.303,2.310,3.6553,2.063,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.695e-03,2.400e-03,6.138e-03,-1.000,1.541e-02,-1.005,-0.874,-0.297,-0.255,-1.593
0.01520,1.00e+09,2.3041355610,2.303,2.353,3.6519,2.007,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.694e-03,2.400e-03,6.138e-03,-1.000,1.541e-02,-1.113,-0.966,-0.378,-0.336,-1.693
0.01520,1.00e+09,2.3045814037,2.304,2.401,3.6480,1.944,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.694e-03,2.400e-03,6.138e-03,-1.000,1.541e-02,-1.232,-1.066,-0.465,-0.423,-1.804
0.01520,1.00e+09,2.3049657345,2.304,2.456,3.6434,1.870,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.694e-03,2.400e-03,6.138e-03,-1.000,1.541e-02,-1.370,-1.182,-0.565,-0.523,-1.931
0.01520,1.00e+09,2.3053047657,2.305,2.505,3.6393,1.805,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.694e-03,2.400e-03,6.138e-03,-1.000,1.541e-02,-1.494,-1.286,-0.656,-0.614,-2.046
0.01520,1.00e+09,2.3056085110,2.305,2.549,3.6359,1.748,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.694e-03,2.401e-03,6.137e-03,-1.000,1.541e-02,-1.601,-1.376,-0.732,-0.690,-2.145
0.01520,1.00e+09,2.3058874607,2.305,2.590,3.6324,1.692,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.694e-03,2.401e-03,6.137e-03,-1.000,1.541e-02,-1.705,-1.461,-0.804,-0.761,-2.239
0.01520,1.00e+09,2.3061420918,2.305,2.629,3.6291,1.640,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.694e-03,2.401e-03,6.137e-03,-1.000,1.541e-02,-1.803,-1.542,-0.873,-0.830,-2.329
0.01520,1.00e+09,2.3063805103,2.306,2.667,3.6260,1.590,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.693e-03,2.402e-03,6.137e-03,-1.000,1.541e-02,-1.898,-1.620,-0.940,-0.896,-2.417
0.01520,1.00e+09,2.3066074848,2.306,2.705,3.6229,1.540,7,0.000,0.368,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.692e-03,2.403e-03,6.137e-03,-1.000,1.541e-02,-1.991,-1.694,-1.001,-0.957,-2.500
0.01520,1.00e+09,2.3068275452,2.306,2.741,3.6198,1.491,7,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.690e-03,2.405e-03,6.137e-03,-1.000,1.541e-02,-2.083,-1.767,-1.060,-1.017,-2.582
0.01520,1.00e+09,2.3070447445,2.306,2.779,3.6167,1.441,7,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.689e-03,2.406e-03,6.137e-03,-1.000,1.541e-02,-2.177,-1.842,-1.121,-1.078,-2.666
0.01520,1.00e+09,2.3072609901,2.307,2.821,3.6131,1.385,7,0.000,0.367,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.688e-03,2.408e-03,6.137e-03,-1.000,1.541e-02,-2.282,-1.926,-1.189,-1.146,-2.760
0.01520,1.00e+09,2.3074665070,2.307,2.879,3.6082,1.307,7,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.686e-03,2.410e-03,6.137e-03,-1.000,1.541e-02,-2.426,-2.036,-1.275,-1.232,-2.886
0.01520,1.00e+09,2.3076202869,2.307,2.952,3.6018,1.208,7,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.076e-01,1.684e-03,2.413e-03,6.137e-03,-1.000,1.540e-02,-2.610,-2.175,-1.381,-1.339,-3.046
0.01520,1.00e+09,2.3076920509,2.307,2.996,3.5980,1.149,7,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.077e-01,1.683e-03,2.414e-03,6.137e-03,-1.000,1.537e-02,-2.720,-2.258,-1.444,-1.402,-3.141
0.01520,1.00e+09,2.3077459335,2.307,3.031,3.5949,1.102,7,0.000,0.366,0.00,0.00,-1,-1e-30,0.00,6.770e-01,3.077e-01,1.683e-03,2.414e-03,6.137e-03,-1.000,1.537e-02,-2.807,-2.319,-1.485,-1.443,-3.213
